YEAR,STATE,A_SPCRA,A_POSBAC,A_DIST,A_DROWSY,WRK_ZONE,WEATHER,DRIVER_AGE_BUCKET,FATALS
2015,22,2,2,1,2,0,1,Young Adult (21-24),1
2015,22,2,2,1,2,0,99,Teen (15-20),1
2015,22,2,2,1,2,4,0,Adult (25-64),1
2015,22,2,2,2,1,0,0,Adult (25-64),2
2015,22,2,2,2,1,0,1,Teen (15-20),1
2015,22,2,2,2,2,0,0,Adult (25-64),76
2015,22,2,2,2,2,0,0,Senior (65+),29
2015,22,2,2,2,2,0,0,Teen (15-20),16
2015,22,2,2,2,2,0,0,Young Adult (21-24),14
2015,22,2,2,2,2,0,1,Adult (25-64),37
2015,22,2,2,2,2,0,1,Senior (65+),14
2015,22,2,2,2,2,0,1,Teen (15-20),8
2015,22,2,2,2,2,0,1,Young Adult (21-24),8
2015,22,2,2,2,2,0,99,Adult (25-64),1
2015,22,2,2,2,2,0,99,Young Adult (21-24),1
2015,22,2,3,1,1,0,1,Young Adult (21-24),1
2015,22,2,3,1,2,0,0,Adult (25-64),16
2015,22,2,3,1,2,0,0,Senior (65+),6
2015,22,2,3,1,2,0,0,Teen (15-20),1
2015,22,2,3,1,2,0,0,Young Adult (21-24),7
2015,22,2,3,1,2,0,1,Adult (25-64),1
2015,22,2,3,1,2,0,1,Senior (65+),2
2015,22,2,3,1,2,0,99,Adult (25-64),2
2015,22,2,3,2,1,0,0,Senior (65+),1
2015,22,2,3,2,2,0,0,Adult (25-64),49
2015,22,2,3,2,2,0,0,Senior (65+),22
2015,22,2,3,2,2,0,0,Teen (15-20),10
2015,22,2,3,2,2,0,0,Young Adult (21-24),4
2015,22,2,3,2,2,0,1,Adult (25-64),11
2015,22,2,3,2,2,0,1,Senior (65+),3
2015,22,2,3,2,2,0,1,Teen (15-20),2
2015,22,2,3,2,2,0,1,Young Adult (21-24),4
2015,22,2,3,2,2,0,99,Adult (25-64),2
2015,22,2,3,2,2,0,99,Teen (15-20),1
2015,22,2,3,2,2,2,1,Young Adult (21-24),1
2015,23,1,1,1,2,0,0,Adult (25-64),1
2015,23,1,1,1,2,0,0,Young Adult (21-24),1
2015,23,1,1,1,2,0,1,Adult (25-64),1
2015,23,1,1,2,2,0,0,Adult (25-64),19
2015,23,1,1,2,2,0,0,Teen (15-20),2
2015,23,1,1,2,2,0,0,Young Adult (21-24),4
2015,23,1,1,2,2,0,1,Adult (25-64),4
2015,23,1,1,2,2,0,1,Teen (15-20),2
2015,23,1,1,2,2,0,1,Young Adult (21-24),1
2015,23,1,2,1,2,0,0,Young Adult (21-24),1
2015,23,1,2,1,2,0,1,Young Adult (21-24),1
2015,23,1,2,2,1,0,0,Teen (15-20),1
2015,23,1,2,2,2,0,0,Adult (25-64),8
2015,23,1,2,2,2,0,0,Teen (15-20),4
2015,23,1,2,2,2,0,1,Adult (25-64),3
2015,23,1,2,2,2,0,1,Senior (65+),1
2015,23,1,2,2,2,0,1,Young Adult (21-24),1
2015,23,1,3,2,2,0,0,Adult (25-64),1
2015,23,1,3,2,2,0,0,Young Adult (21-24),1
2015,23,1,3,2,2,0,1,Adult (25-64),1
2015,23,1,3,2,2,0,99,Adult (25-64),2
2015,23,2,1,1,2,0,0,Adult (25-64),1
2015,23,2,1,1,2,0,0,Young Adult (21-24),1
2015,23,2,1,1,2,0,1,Adult (25-64),1
2015,23,2,1,1,2,0,1,Teen (15-20),1
2015,23,2,1,2,2,0,0,Adult (25-64),12
2015,23,2,1,2,2,0,0,Senior (65+),1
2015,23,2,1,2,2,0,0,Young Adult (21-24),3
2015,23,2,1,2,2,0,1,Adult (25-64),4
2015,23,2,1,2,2,4,0,Adult (25-64),1
2015,23,2,2,1,2,0,0,Adult (25-64),1
2015,23,2,2,1,2,0,0,Senior (65+),2
2015,23,2,2,2,1,0,0,Adult (25-64),1
2015,23,2,2,2,2,0,0,Adult (25-64),21
2015,23,2,2,2,2,0,0,Senior (65+),12
2015,23,2,2,2,2,0,0,Teen (15-20),3
2015,23,2,2,2,2,0,0,Young Adult (21-24),1
2015,23,2,2,2,2,0,1,Adult (25-64),6
2015,23,2,2,2,2,0,1,Senior (65+),5
2015,23,2,3,1,2,0,0,Adult (25-64),1
2015,23,2,3,1,2,2,0,Young Adult (21-24),1
2015,23,2,3,2,1,0,0,Adult (25-64),1
2015,23,2,3,2,1,0,1,Senior (65+),1
2015,23,2,3,2,2,0,0,Adult (25-64),5
2015,23,2,3,2,2,0,0,Senior (65+),7
2015,23,2,3,2,2,0,0,Teen (15-20),1
2015,23,2,3,2,2,0,1,Adult (25-64),1
2015,23,2,3,2,2,0,1,Senior (65+),1
2015,24,1,1,1,2,0,0,Adult (25-64),3
2015,24,1,1,1,2,0,0,Senior (65+),1
2015,24,1,1,1,2,0,0,Teen (15-20),1
2015,24,1,1,1,2,0,0,Young Adult (21-24),2
2015,24,1,1,1,2,0,1,Adult (25-64),3
2015,24,1,1,2,1,0,1,Adult (25-64),1
2015,24,1,1,2,2,0,0,Adult (25-64),25
2015,24,1,1,2,2,0,0,Teen (15-20),4
2015,24,1,1,2,2,0,0,Young Adult (21-24),6
2015,24,1,1,2,2,0,1,Adult (25-64),10
2015,24,1,1,2,2,0,1,Teen (15-20),3
2015,24,1,1,2,2,1,0,Adult (25-64),1
2015,24,1,2,1,2,0,0,Adult (25-64),2
2015,24,1,2,1,2,0,0,Senior (65+),1
2015,24,1,2,1,2,0,1,Young Adult (21-24),1
2015,24,1,2,2,2,0,0,Adult (25-64),4
2015,24,1,2,2,2,0,0,Teen (15-20),1
2015,24,1,2,2,2,0,0,Young Adult (21-24),1
2015,24,1,2,2,2,0,1,Adult (25-64),5
2015,24,1,2,2,2,0,1,Teen (15-20),2
2015,24,1,3,1,2,0,0,Adult (25-64),3
2015,24,1,3,1,2,0,0,Teen (15-20),3
2015,24,1,3,1,2,0,1,Senior (65+),1
2015,24,1,3,1,2,0,1,Young Adult (21-24),1
2015,24,1,3,2,2,0,0,Adult (25-64),23
2015,24,1,3,2,2,0,0,Senior (65+),2
2015,24,1,3,2,2,0,0,Teen (15-20),4
2015,24,1,3,2,2,0,0,Young Adult (21-24),2
2015,24,1,3,2,2,0,1,Adult (25-64),4
2015,24,1,3,2,2,0,1,Teen (15-20),1
2015,24,1,3,2,2,0,1,Young Adult (21-24),2
2015,24,1,3,2,2,4,0,Adult (25-64),1
2015,24,2,1,1,1,0,0,Adult (25-64),1
2015,24,2,1,1,2,0,0,Adult (25-64),7
2015,24,2,1,1,2,0,0,Senior (65+),1
2015,24,2,1,1,2,0,0,Young Adult (21-24),1
2015,24,2,1,1,2,0,1,Young Adult (21-24),2
2015,24,2,1,2,1,0,0,Young Adult (21-24),1
2015,24,2,1,2,2,0,0,Adult (25-64),50
2015,24,2,1,2,2,0,0,Senior (65+),5
2015,24,2,1,2,2,0,0,Teen (15-20),3
2015,24,2,1,2,2,0,0,Young Adult (21-24),10
2015,24,2,1,2,2,0,1,Adult (25-64),11
2015,24,2,1,2,2,0,1,Teen (15-20),3
2015,24,2,1,2,2,0,1,Young Adult (21-24),3
2015,24,2,1,2,2,1,0,Senior (65+),1
2015,24,2,2,1,1,0,0,Senior (65+),1
2015,24,2,2,1,2,0,0,Adult (25-64),2
2015,24,2,2,1,2,0,0,Senior (65+),2
2015,24,2,2,1,2,0,1,Young Adult (21-24),1
2015,24,2,2,2,2,0,0,Adult (25-64),19
2015,24,2,2,2,2,0,0,Senior (65+),6
2015,24,2,2,2,2,0,0,Teen (15-20),2
2015,24,2,2,2,2,0,0,Young Adult (21-24),5
2015,24,2,2,2,2,0,1,Adult (25-64),7
2015,24,2,2,2,2,0,1,Senior (65+),1
2015,24,2,2,2,2,0,1,Young Adult (21-24),2
2015,24,2,2,2,2,0,99,Adult (25-64),1
2015,24,2,2,2,2,0,99,Senior (65+),1
2015,24,2,2,2,2,1,1,Adult (25-64),1
2015,24,2,3,1,2,0,0,Adult (25-64),8
2015,24,2,3,1,2,0,0,Senior (65+),9
2015,24,2,3,1,2,0,0,Teen (15-20),4
2015,24,2,3,1,2,0,0,Young Adult (21-24),4
2015,24,2,3,1,2,0,1,Adult (25-64),3
2015,24,2,3,1,2,0,1,Senior (65+),3
2015,24,2,3,1,2,0,1,Teen (15-20),1
2015,24,2,3,1,2,0,1,Young Adult (21-24),1
2015,24,2,3,2,1,0,0,Adult (25-64),2
2015,24,2,3,2,1,0,0,Senior (65+),2
2015,24,2,3,2,1,0,1,Adult (25-64),2
2015,24,2,3,2,2,0,0,Adult (25-64),98
2015,24,2,3,2,2,0,0,Senior (65+),43
2015,24,2,3,2,2,0,0,Teen (15-20),10
2015,24,2,3,2,2,0,0,Young Adult (21-24),16
2015,24,2,3,2,2,0,1,Adult (25-64),19
2015,24,2,3,2,2,0,1,Senior (65+),6
2015,24,2,3,2,2,0,1,Teen (15-20),3
2015,24,2,3,2,2,0,1,Young Adult (21-24),6
2015,24,2,3,2,2,0,99,Adult (25-64),1
2015,24,2,3,2,2,0,99,Senior (65+),1
2015,24,2,3,2,2,0,99,Teen (15-20),3
2015,24,2,3,2,2,1,0,Senior (65+),1
2015,25,1,1,1,2,0,0,Adult (25-64),2
2015,25,1,1,1,2,0,0,Young Adult (21-24),1
2015,25,1,1,1,2,0,1,Adult (25-64),1
2015,25,1,1,2,2,0,0,Adult (25-64),11
2015,25,1,1,2,2,0,0,Teen (15-20),3
2015,25,1,1,2,2,0,0,Young Adult (21-24),3
2015,25,1,1,2,2,0,1,Adult (25-64),2
2015,25,1,1,2,2,0,1,Senior (65+),1
2015,25,1,1,2,2,0,1,Young Adult (21-24),1
2015,25,1,1,2,2,0,99,Teen (15-20),1
2015,25,1,2,1,2,0,0,Adult (25-64),1
2015,25,1,2,1,2,0,0,Teen (15-20),2
2015,25,1,2,1,2,0,0,Young Adult (21-24),1
2015,25,1,2,2,2,0,0,Adult (25-64),5
2015,25,1,2,2,2,0,0,Senior (65+),1
2015,25,1,2,2,2,0,0,Teen (15-20),1
2015,25,1,2,2,2,0,0,Young Adult (21-24),3
2015,25,1,2,2,2,0,1,Adult (25-64),6
2015,25,1,2,2,2,0,99,Young Adult (21-24),1
2015,25,1,3,1,2,0,0,Adult (25-64),4
2015,25,1,3,1,2,0,0,Senior (65+),1
2015,25,1,3,1,2,0,0,Young Adult (21-24),2
2015,25,1,3,1,2,0,1,Senior (65+),1
2015,25,1,3,1,2,0,1,Teen (15-20),1
2015,25,1,3,1,2,0,99,Adult (25-64),1
2015,25,1,3,2,2,0,0,Adult (25-64),12
2015,25,1,3,2,2,0,0,Senior (65+),3
2015,25,1,3,2,2,0,0,Teen (15-20),4
2015,25,1,3,2,2,0,0,Young Adult (21-24),3
2015,25,1,3,2,2,0,1,Adult (25-64),5
2015,25,1,3,2,2,0,1,Teen (15-20),1
2015,25,1,3,2,2,0,1,Young Adult (21-24),5
2015,25,1,3,2,2,0,99,Adult (25-64),1
2015,25,1,3,2,2,0,99,Young Adult (21-24),1
2015,25,2,1,1,2,0,0,Adult (25-64),3
2015,25,2,1,1,2,0,0,Senior (65+),1
2015,25,2,1,1,2,0,0,Young Adult (21-24),2
2015,25,2,1,1,2,0,1,Adult (25-64),2
2015,25,2,1,1,2,0,1,Young Adult (21-24),1
2015,25,2,1,1,2,4,0,Young Adult (21-24),1
2015,25,2,1,2,1,0,0,Adult (25-64),1
2015,25,2,1,2,2,0,0,Adult (25-64),20
2015,25,2,1,2,2,0,0,Senior (65+),2
2015,25,2,1,2,2,0,0,Teen (15-20),1
2015,25,2,1,2,2,0,0,Young Adult (21-24),1
2015,25,2,1,2,2,0,1,Adult (25-64),3
2015,25,2,1,2,2,0,1,Senior (65+),1
2015,25,2,1,2,2,0,1,Teen (15-20),1
2015,25,2,1,2,2,0,1,Young Adult (21-24),2
2015,25,2,1,2,2,0,99,Adult (25-64),2
2015,25,2,2,1,2,0,1,Senior (65+),1
2015,25,2,2,1,2,0,99,Adult (25-64),1
2015,25,2,2,2,1,0,0,Adult (25-64),2
2015,25,2,2,2,1,0,0,Teen (15-20),1
2015,25,2,2,2,2,0,0,Adult (25-64),9
2015,25,2,2,2,2,0,0,Senior (65+),6
2015,25,2,2,2,2,0,0,Teen (15-20),1
2015,25,2,2,2,2,0,0,Young Adult (21-24),4
2015,25,2,2,2,2,0,1,Adult (25-64),3
2015,25,2,2,2,2,0,99,Adult (25-64),1
2015,25,2,2,2,2,0,99,Senior (65+),1
2015,25,2,3,1,2,0,0,Adult (25-64),20
2015,25,2,3,1,2,0,0,Senior (65+),8
2015,25,2,3,1,2,0,0,Teen (15-20),5
2015,25,2,3,1,2,0,0,Young Adult (21-24),1
2015,25,2,3,1,2,0,1,Adult (25-64),1
2015,25,2,3,1,2,0,1,Senior (65+),1
2015,25,2,3,1,2,0,1,Teen (15-20),2
2015,25,2,3,2,1,0,0,Adult (25-64),1
2015,25,2,3,2,1,0,0,Teen (15-20),1
2015,25,2,3,2,1,0,1,Senior (65+),1
2015,25,2,3,2,2,0,0,Adult (25-64),47
2015,25,2,3,2,2,0,0,Senior (65+),26
2015,25,2,3,2,2,0,0,Teen (15-20),7
2015,25,2,3,2,2,0,0,Young Adult (21-24),18
2015,25,2,3,2,2,0,1,Adult (25-64),18
2015,25,2,3,2,2,0,1,Senior (65+),7
2015,25,2,3,2,2,0,1,Teen (15-20),4
2015,25,2,3,2,2,0,1,Young Adult (21-24),4
2015,25,2,3,2,2,0,99,Adult (25-64),4
2015,25,2,3,2,2,0,99,Young Adult (21-24),1
2015,25,2,3,2,2,1,0,Senior (65+),1
2015,26,1,1,1,2,0,1,Adult (25-64),1
2015,26,1,1,2,2,0,0,Adult (25-64),42
2015,26,1,1,2,2,0,0,Senior (65+),2
2015,26,1,1,2,2,0,0,Teen (15-20),11
2015,26,1,1,2,2,0,0,Young Adult (21-24),16
2015,26,1,1,2,2,0,1,Adult (25-64),8
2015,26,1,1,2,2,0,1,Teen (15-20),4
2015,26,1,1,2,2,0,1,Young Adult (21-24),7
2015,26,1,1,2,2,1,0,Adult (25-64),1
2015,26,1,2,2,2,0,0,Adult (25-64),7
2015,26,1,2,2,2,0,0,Senior (65+),2
2015,26,1,2,2,2,0,0,Teen (15-20),11
2015,26,1,2,2,2,0,1,Adult (25-64),14
2015,26,1,2,2,2,0,1,Senior (65+),4
2015,26,1,2,2,2,0,1,Teen (15-20),12
2015,26,1,2,2,2,0,1,Young Adult (21-24),3
2015,26,1,2,2,2,0,99,Adult (25-64),1
2015,26,1,2,2,2,0,99,Teen (15-20),1
2015,26,1,3,1,2,0,0,Adult (25-64),3
2015,26,1,3,1,2,0,1,Adult (25-64),1
2015,26,1,3,1,2,0,1,Teen (15-20),1
2015,26,1,3,2,1,0,1,Adult (25-64),1
2015,26,1,3,2,1,0,1,Senior (65+),1
2015,26,1,3,2,2,0,0,Adult (25-64),34
2015,26,1,3,2,2,0,0,Senior (65+),6
2015,26,1,3,2,2,0,0,Teen (15-20),11
2015,26,1,3,2,2,0,0,Young Adult (21-24),16
2015,26,1,3,2,2,0,1,Adult (25-64),19
2015,26,1,3,2,2,0,1,Senior (65+),10
2015,26,1,3,2,2,0,1,Teen (15-20),9
2015,26,1,3,2,2,0,1,Young Adult (21-24),5
2015,26,2,1,1,2,0,0,Adult (25-64),1
2015,26,2,1,2,1,0,0,Adult (25-64),1
2015,26,2,1,2,1,0,0,Young Adult (21-24),1
2015,26,2,1,2,2,0,0,Adult (25-64),54
2015,26,2,1,2,2,0,0,Senior (65+),2
2015,26,2,1,2,2,0,0,Teen (15-20),10
2015,26,2,1,2,2,0,0,Young Adult (21-24),16
2015,26,2,1,2,2,0,1,Adult (25-64),30
2015,26,2,1,2,2,0,1,Senior (65+),3
2015,26,2,1,2,2,0,1,Teen (15-20),10
2015,26,2,1,2,2,0,1,Young Adult (21-24),6
2015,26,2,2,1,2,0,0,Adult (25-64),8
2015,26,2,2,1,2,0,0,Teen (15-20),1
2015,26,2,2,1,2,0,0,Young Adult (21-24),1
2015,26,2,2,1,2,0,1,Senior (65+),2
2015,26,2,2,1,2,0,1,Teen (15-20),1
2015,26,2,2,2,1,0,0,Adult (25-64),2
2015,26,2,2,2,1,0,0,Young Adult (21-24),1
2015,26,2,2,2,1,0,1,Adult (25-64),1
2015,26,2,2,2,1,0,1,Teen (15-20),1
2015,26,2,2,2,2,0,0,Adult (25-64),53
2015,26,2,2,2,2,0,0,Senior (65+),14
2015,26,2,2,2,2,0,0,Teen (15-20),18
2015,26,2,2,2,2,0,0,Young Adult (21-24),16
2015,26,2,2,2,2,0,1,Adult (25-64),40
2015,26,2,2,2,2,0,1,Senior (65+),13
2015,26,2,2,2,2,0,1,Teen (15-20),9
2015,26,2,2,2,2,0,1,Young Adult (21-24),4
2015,26,2,2,2,2,1,0,Adult (25-64),1
2015,26,2,3,1,2,0,0,Adult (25-64),6
2015,26,2,3,1,2,0,0,Senior (65+),2
2015,26,2,3,1,2,0,0,Teen (15-20),4
2015,26,2,3,1,2,0,0,Young Adult (21-24),4
2015,26,2,3,1,2,0,1,Adult (25-64),2
2015,26,2,3,1,2,0,1,Teen (15-20),2
2015,26,2,3,1,2,0,1,Young Adult (21-24),1
2015,26,2,3,1,2,1,0,Young Adult (21-24),1
2015,26,2,3,1,2,2,0,Young Adult (21-24),1
2015,26,2,3,2,1,0,0,Adult (25-64),1
2015,26,2,3,2,1,0,0,Senior (65+),2
2015,26,2,3,2,1,0,1,Young Adult (21-24),1
2015,26,2,3,2,1,1,0,Adult (25-64),1
2015,26,2,3,2,2,0,0,Adult (25-64),113
2015,26,2,3,2,2,0,0,Senior (65+),58
2015,26,2,3,2,2,0,0,Teen (15-20),32
2015,26,2,3,2,2,0,0,Young Adult (21-24),24
2015,26,2,3,2,2,0,1,Adult (25-64),64
2015,26,2,3,2,2,0,1,Senior (65+),26
2015,26,2,3,2,2,0,1,Teen (15-20),16
2015,26,2,3,2,2,0,1,Young Adult (21-24),17
2015,26,2,3,2,2,0,99,Young Adult (21-24),1
2015,26,2,3,2,2,1,0,Senior (65+),1
2015,26,2,3,2,2,2,0,Adult (25-64),1
2015,26,2,3,2,2,2,0,Senior (65+),1
2015,26,2,3,2,2,2,1,Adult (25-64),1
2015,27,1,1,2,2,0,0,Adult (25-64),16
2015,27,1,1,2,2,0,0,Teen (15-20),3
2015,27,1,1,2,2,0,0,Young Adult (21-24),5
2015,27,1,1,2,2,0,1,Adult (25-64),5
2015,27,1,1,2,2,0,1,Senior (65+),2
2015,27,1,1,2,2,0,1,Young Adult (21-24),1
2015,27,1,1,2,2,0,99,Adult (25-64),1
2015,27,1,2,2,2,0,0,Adult (25-64),9
2015,27,1,2,2,2,0,0,Senior (65+),3
2015,27,1,2,2,2,0,0,Teen (15-20),3
2015,27,1,2,2,2,0,0,Young Adult (21-24),1
2015,27,1,2,2,2,0,1,Adult (25-64),1
2015,27,1,2,2,2,0,1,Senior (65+),3
2015,27,1,2,2,2,0,1,Teen (15-20),1
2015,27,1,2,2,2,0,1,Young Adult (21-24),2
2015,27,1,3,1,2,0,0,Adult (25-64),1
2015,27,1,3,1,2,0,1,Senior (65+),1
2015,27,1,3,2,2,0,0,Adult (25-64),4
2015,27,1,3,2,2,0,0,Teen (15-20),2
2015,27,1,3,2,2,0,0,Young Adult (21-24),3
2015,27,1,3,2,2,0,1,Adult (25-64),9
2015,27,1,3,2,2,0,1,Senior (65+),2
2015,27,1,3,2,2,0,1,Teen (15-20),2
2015,27,1,3,2,2,0,1,Young Adult (21-24),2
2015,27,1,3,2,2,1,0,Young Adult (21-24),1
2015,27,1,3,2,2,2,1,Senior (65+),1
2015,27,2,1,1,2,0,0,Adult (25-64),2
2015,27,2,1,2,2,0,0,Adult (25-64),33
2015,27,2,1,2,2,0,0,Senior (65+),8
2015,27,2,1,2,2,0,0,Teen (15-20),9
2015,27,2,1,2,2,0,0,Young Adult (21-24),10
2015,27,2,1,2,2,0,1,Adult (25-64),17
2015,27,2,1,2,2,0,1,Senior (65+),2
2015,27,2,1,2,2,0,1,Teen (15-20),3
2015,27,2,1,2,2,0,1,Young Adult (21-24),2
2015,27,2,1,2,2,0,99,Adult (25-64),3
2015,27,2,1,2,2,1,0,Adult (25-64),1
2015,27,2,1,2,2,2,1,Teen (15-20),1
2015,27,2,1,2,2,4,0,Adult (25-64),1
2015,27,2,2,1,2,0,0,Adult (25-64),4
2015,27,2,2,1,2,0,0,Senior (65+),1
2015,27,2,2,1,2,0,0,Teen (15-20),2
2015,27,2,2,1,2,0,0,Young Adult (21-24),2
2015,27,2,2,1,2,0,1,Adult (25-64),1
2015,27,2,2,1,2,0,1,Young Adult (21-24),1
2015,27,2,2,2,2,0,0,Adult (25-64),19
2015,27,2,2,2,2,0,0,Senior (65+),9
2015,27,2,2,2,2,0,0,Teen (15-20),8
2015,27,2,2,2,2,0,0,Young Adult (21-24),4
2015,27,2,2,2,2,0,1,Adult (25-64),12
2015,27,2,2,2,2,0,1,Senior (65+),5
2015,27,2,2,2,2,0,1,Teen (15-20),1
2015,27,2,2,2,2,0,99,Senior (65+),3
2015,27,2,2,2,2,1,0,Senior (65+),2
2015,27,2,3,1,2,0,0,Adult (25-64),8
2015,27,2,3,1,2,0,0,Senior (65+),6
2015,27,2,3,1,2,0,0,Teen (15-20),2
2015,27,2,3,1,2,0,0,Young Adult (21-24),4
2015,27,2,3,1,2,0,1,Adult (25-64),9
2015,27,2,3,1,2,0,1,Senior (65+),2
2015,27,2,3,1,2,0,1,Teen (15-20),4
2015,27,2,3,1,2,1,0,Adult (25-64),1
2015,27,2,3,1,2,4,0,Adult (25-64),1
2015,27,2,3,2,1,0,1,Teen (15-20),1
2015,27,2,3,2,2,0,0,Adult (25-64),37
2015,27,2,3,2,2,0,0,Senior (65+),29
2015,27,2,3,2,2,0,0,Teen (15-20),13
2015,27,2,3,2,2,0,0,Young Adult (21-24),3
2015,27,2,3,2,2,0,1,Adult (25-64),14
2015,27,2,3,2,2,0,1,Senior (65+),12
2015,27,2,3,2,2,0,1,Teen (15-20),11
2015,27,2,3,2,2,0,1,Young Adult (21-24),3
2015,27,2,3,2,2,4,0,Adult (25-64),1
2015,28,1,1,2,2,0,0,Adult (25-64),11
2015,28,1,1,2,2,0,0,Senior (65+),1
2015,28,1,1,2,2,0,0,Teen (15-20),4
2015,28,1,1,2,2,0,0,Young Adult (21-24),3
2015,28,1,1,2,2,0,1,Adult (25-64),2
2015,28,1,2,2,2,0,0,Adult (25-64),9
2015,28,1,2,2,2,0,0,Senior (65+),1
2015,28,1,2,2,2,0,0,Teen (15-20),1
2015,28,1,2,2,2,0,0,Young Adult (21-24),2
2015,28,1,2,2,2,0,1,Adult (25-64),1
2015,28,1,2,2,2,0,1,Young Adult (21-24),6
2015,28,1,3,2,1,0,1,Senior (65+),1
2015,28,1,3,2,1,0,1,Young Adult (21-24),1
2015,28,1,3,2,2,0,0,Adult (25-64),15
2015,28,1,3,2,2,0,0,Senior (65+),1
2015,28,1,3,2,2,0,0,Teen (15-20),14
2015,28,1,3,2,2,0,0,Young Adult (21-24),6
2015,28,1,3,2,2,0,1,Adult (25-64),6
2015,28,1,3,2,2,0,1,Senior (65+),3
2015,28,1,3,2,2,0,1,Teen (15-20),5
2015,28,1,3,2,2,0,1,Young Adult (21-24),2
2015,28,1,3,2,2,1,0,Adult (25-64),1
2015,28,2,1,2,1,0,1,Senior (65+),1
2015,28,2,1,2,2,0,0,Adult (25-64),54
2015,28,2,1,2,2,0,0,Senior (65+),4
2015,28,2,1,2,2,0,0,Teen (15-20),14
2015,28,2,1,2,2,0,0,Young Adult (21-24),2
2015,28,2,1,2,2,0,1,Adult (25-64),19
2015,28,2,1,2,2,0,1,Senior (65+),1
2015,28,2,1,2,2,0,1,Teen (15-20),2
2015,28,2,1,2,2,0,1,Young Adult (21-24),1
2015,28,2,2,2,1,0,0,Adult (25-64),1
2015,28,2,2,2,1,0,0,Young Adult (21-24),4
2015,28,2,2,2,2,0,0,Adult (25-64),38
2015,28,2,2,2,2,0,0,Senior (65+),3
2015,28,2,2,2,2,0,0,Teen (15-20),5
2015,28,2,2,2,2,0,0,Young Adult (21-24),4
2015,28,2,2,2,2,0,1,Adult (25-64),16
2015,28,2,2,2,2,0,1,Senior (65+),2
2015,28,2,2,2,2,0,1,Teen (15-20),1
2015,28,2,3,1,2,0,0,Adult (25-64),3
2015,28,2,3,1,2,0,0,Senior (65+),1
2015,28,2,3,1,2,0,0,Teen (15-20),2
2015,28,2,3,1,2,0,1,Adult (25-64),1
2015,28,2,3,2,1,0,0,Adult (25-64),6
2015,28,2,3,2,1,0,0,Teen (15-20),1
2015,28,2,3,2,1,0,1,Adult (25-64),1
2015,28,2,3,2,1,0,1,Senior (65+),1
2015,28,2,3,2,2,0,0,Adult (25-64),158
2015,28,2,3,2,2,0,0,Senior (65+),51
2015,28,2,3,2,2,0,0,Teen (15-20),46
2015,28,2,3,2,2,0,0,Young Adult (21-24),26
2015,28,2,3,2,2,0,1,Adult (25-64),61
2015,28,2,3,2,2,0,1,Senior (65+),17
2015,28,2,3,2,2,0,1,Teen (15-20),15
2015,28,2,3,2,2,0,1,Young Adult (21-24),13
2015,28,2,3,2,2,0,99,Adult (25-64),1
2015,28,2,3,2,2,0,99,Teen (15-20),1
2015,28,2,3,2,2,1,0,Adult (25-64),1
2015,28,2,3,2,2,1,0,Teen (15-20),1
2015,28,2,3,2,2,4,0,Adult (25-64),1
2015,28,2,3,2,2,4,0,Senior (65+),1
2015,29,1,1,1,2,0,0,Adult (25-64),2
2015,29,1,1,1,2,0,0,Senior (65+),1
2015,29,1,1,1,2,0,1,Adult (25-64),4
2015,29,1,1,2,2,0,0,Adult (25-64),42
2015,29,1,1,2,2,0,0,Senior (65+),2
2015,29,1,1,2,2,0,0,Teen (15-20),12
2015,29,1,1,2,2,0,0,Young Adult (21-24),11
2015,29,1,1,2,2,0,1,Adult (25-64),24
2015,29,1,1,2,2,0,1,Senior (65+),2
2015,29,1,1,2,2,0,1,Teen (15-20),9
2015,29,1,1,2,2,0,1,Young Adult (21-24),5
2015,29,1,1,2,2,0,99,Young Adult (21-24),1
2015,29,1,2,1,2,0,0,Adult (25-64),4
2015,29,1,2,1,2,0,0,Senior (65+),2
2015,29,1,2,1,2,0,0,Teen (15-20),1
2015,29,1,2,1,2,0,1,Adult (25-64),1
2015,29,1,2,1,2,0,1,Teen (15-20),2
2015,29,1,2,1,2,0,1,Young Adult (21-24),1
2015,29,1,2,2,1,0,0,Young Adult (21-24),1
2015,29,1,2,2,2,0,0,Adult (25-64),29
2015,29,1,2,2,2,0,0,Senior (65+),5
2015,29,1,2,2,2,0,0,Teen (15-20),15
2015,29,1,2,2,2,0,0,Young Adult (21-24),7
2015,29,1,2,2,2,0,1,Adult (25-64),32
2015,29,1,2,2,2,0,1,Senior (65+),11
2015,29,1,2,2,2,0,1,Teen (15-20),10
2015,29,1,2,2,2,0,1,Young Adult (21-24),8
2015,29,1,3,1,2,0,0,Adult (25-64),1
2015,29,1,3,1,2,0,0,Teen (15-20),1
2015,29,1,3,1,2,0,1,Adult (25-64),1
2015,29,1,3,1,2,0,1,Senior (65+),3
2015,29,1,3,1,2,0,1,Young Adult (21-24),1
2015,29,1,3,2,1,0,0,Teen (15-20),1
2015,29,1,3,2,2,0,0,Adult (25-64),19
2015,29,1,3,2,2,0,0,Senior (65+),1
2015,29,1,3,2,2,0,0,Teen (15-20),12
2015,29,1,3,2,2,0,0,Young Adult (21-24),6
2015,29,1,3,2,2,0,1,Adult (25-64),8
2015,29,1,3,2,2,0,1,Senior (65+),2
2015,29,1,3,2,2,0,1,Teen (15-20),4
2015,29,1,3,2,2,0,1,Young Adult (21-24),2
2015,29,1,3,2,2,0,99,Adult (25-64),2
